Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_49_33_3_all-22,0.385126,-0.405013,-0.00124804,0.0265378,0.253946,0.437767,-0.469659,-0.106581,-0.0918633
UID_49_33_4_all-13,0.255707,-0.205152,-0.184992,-0.334909,-0.202031,-0.659507,0.91231,0.163332,-0.0388333
UID_49_33_5_all-23,0.531418,-0.300274,0.0728145,-0.609455,-0.101636,0.625157,-0.0773866,-0.0390289,0.12912
UID_49_33_6_all-21,0.344745,-0.517797,-0.218181,-0.479094,-0.158408,0.584174,-0.0256776,-0.183728,-0.137954
UID_49_34_1_all-22,0.406225,-0.63029,0.0648221,-0.392529,-0.043462,0.184362,0.0829193,-0.0666305,0.136697
UID_49_34_2_all-25,0.352254,-0.495953,-0.027871,-0.275484,0.01243,-0.430336,0.155934,0.741737,-0.0508391
UID_49_34_3_all-40,0.832445,1.13893,-0.741289,0.200425,1.06132,0.399668,0.141117,0.70364,0.22434
UID_49_35_1_all-4,0.272475,-0.455695,0.0862197,-0.192559,-0.0992773,-0.154212,0.0129361,-0.324826,0.142194
UID_49_35_2_all-10,0.227027,-0.650322,-0.195636,0.0217674,0.0599324,-0.102716,0.157848,0.183008,-0.0159992
UID_49_36_1_all-4,0.562756,0.446645,-0.323263,0.148113,0.880206,-0.00714055,-0.0366136,0.0834839,0.383511
UID_49_36_2_all-2,0.0702248,-0.350509,-0.21853,0.270122,-0.195783,-0.664783,0.315378,0.495634,-0.516703
UID_49_37_1_all-5,0.502841,0.42599,0.212631,0.0409169,-0.162482,0.363599,-0.640928,-1.00598,-0.52836
UID_49_37_2_all-4,0.437798,-0.401484,-0.0296569,-0.170449,0.156892,-0.0269964,0.134372,-0.0456486,0.0511016
UID_49_3_1_all-10,0.538866,-0.317822,0.138903,-0.603707,-0.315123,0.109459,-0.201099,-0.405371,-0.0999317
UID_49_3_2_all-6,0.341809,-0.433544,0.0548838,0.0537003,-0.0272752,0.243276,-0.049786,0.221302,0.100496
UID_49_3_3_all-9,0.794445,1.2056,-0.998271,0.122194,0.204555,-0.138822,-0.00803863,0.434476,-0.134221
UID_49_3_4_all-14,-2.60168,0.197417,-3.80122,2.39711,-2.87168,3.85416,4.10886,2.12377,0.403643
UID_49_3_5_all-20,0.812491,0.384587,0.411842,-0.343634,-0.508927,0.383591,-0.136152,-0.652145,0.0434478
UID_49_3_6_all-18,0.404577,-0.413787,-0.0290857,-0.759179,-0.657147,0.175402,-0.0363301,0.0947905,-0.152664
UID_49_4_1_all-21,0.222462,1.91874,0.153993,0.200803,-0.923304,1.05137,-1.3918,-0.283915,1.01254
UID_49_4_2_all-22,0.472189,0.123181,-0.181942,-0.789943,-0.203708,-0.237451,0.339194,0.562919,0.0826892
UID_49_4_3_all-25,0.654722,-0.118025,0.0509191,-0.697066,-0.234657,0.351932,-0.251857,-0.189703,0.0259101
UID_49_4_4_all-22,0.518297,-0.452989,0.0526072,-0.635224,-0.282516,0.184363,0.0304576,-0.38798,-0.182389
UID_49_4_5_all-9,0.454549,-0.335085,-0.00529881,-0.572587,-0.162758,0.402974,-0.155466,0.255693,0.352465
UID_49_4_6_all-15,0.298482,-0.49954,0.039613,0.0272836,-0.0211487,0.0802337,0.0380813,0.189848,0.0210885
UID_49_4_7_all-16,0.38768,0.258884,-0.409623,-0.333685,0.535989,0.129893,0.316041,-0.2958,0.0100344
UID_49_5_1_all-9,-1.55133,-3.15961,0.637493,2.722,0.918133,-1.16783,-1.03767,0.187274,-1.38155
UID_49_5_2_all-24,0.661638,0.216365,-0.143914,-0.393478,0.161361,-0.152157,0.341974,0.54816,-0.104381
UID_49_5_3_all-5,0.187545,-0.869026,0.0924676,-0.339759,-0.456978,-0.0928896,-0.0830728,-0.0571049,-0.200371
UID_49_5_4_all-26,0.332608,-0.0661914,-0.241051,0.194286,0.484475,-0.338162,0.150761,-0.317459,-0.586629
UID_49_5_5_all-12,0.222535,-0.948685,0.0954859,-0.155836,-0.00873823,-0.0904755,0.145364,-0.0778215,-0.0949984
UID_49_5_6_all-18,0.526826,-0.387414,0.173622,-0.461742,-0.166862,0.0287209,-0.26971,0.0852812,0.41413
UID_49_5_7_all-19,0.400693,-0.348904,-0.316621,-0.0955592,0.324779,-0.0925465,0.479129,-0.383811,-0.0208511
UID_49_6_10_all-25,0.434924,-0.0675359,0.00695451,-0.288644,-0.447236,0.0573023,-0.22103,-0.214131,-0.319711
UID_49_6_11_all-15,0.790652,0.312498,-0.098391,-0.537778,0.206309,0.256735,0.217861,0.202124,0.39792
UID_49_6_12_all-19,0.64685,0.0995129,-0.169059,-0.269251,-0.0519915,-0.0317228,0.140218,0.254684,-0.1132
UID_49_6_1_all-14,0.308631,-0.807772,0.282636,-0.207529,-0.179647,-0.136631,0.10632,-0.367021,0.146416
UID_49_6_2_all-8,0.283867,-0.744933,-0.105304,-0.385317,-0.271008,0.178529,0.036687,-0.0968956,-0.00420262
UID_49_6_3_all-26,0.878319,0.497754,0.0851783,-0.862428,-0.372714,0.663546,-0.210008,-0.348008,-0.046128
UID_49_6_4_all-9,0.356508,-0.00370397,0.106976,-0.582264,-0.616141,-0.304776,-0.368837,-1.71339,-1.23955
UID_49_6_5_all-21,0.475011,-0.518737,0.0651231,-0.510276,-0.193116,0.13141,0.0838257,-0.126468,0.115739
UID_49_6_6_all-14,0.239435,-0.532846,-0.171341,0.0537928,0.580851,-0.118277,0.257602,-0.194678,0.217717
UID_49_6_7_all-19,0.287351,-0.902043,0.178306,-0.394645,-0.338661,-0.0262662,-0.0478218,-0.185836,-0.0112137
UID_49_6_8_all-12,0.386371,-0.162291,-0.224737,-0.102967,0.129078,0.213263,-0.0807931,0.468367,0.0709076
UID_49_6_9_all-20,0.35302,-0.58938,0.000727027,-0.287374,0.146112,0.514356,0.0510536,-0.307429,-0.0474584
UID_49_7_10_all-17,0.845191,0.419504,0.0328612,-0.871456,-0.314196,0.516922,-0.197393,-0.25734,-0.069421
UID_49_7_11_all-16,0.329911,-0.131346,-0.283849,-0.893384,-0.41974,-0.354014,0.914807,1.25611,0.612934
UID_49_7_12_all-15,0.457159,-0.583993,0.101308,-0.51035,-0.1611,0.0862165,0.0680231,-0.234474,0.107087
UID_49_7_1_all-11,0.423085,-0.533954,0.0200776,-0.45177,-0.115375,0.113663,0.110213,0.0659081,0.200423
UID_49_7_2_all-10,0.286375,-0.575583,-0.269171,0.122795,0.196808,-0.0770407,0.118087,-0.164118,-0.176157
UID_49_7_3_all-2,0.0419673,-1.16813,0.111334,0.169632,0.307113,0.132894,0.0144092,-0.101752,0.362396
UID_49_7_4_all-4,-0.0764848,-1.24054,0.0523183,0.408119,0.719543,-0.0964782,0.140133,-0.132822,0.340963
UID_49_7_5_all-16,0.042173,-0.487877,-0.244249,0.675337,1.05312,-0.339309,0.0289465,0.349735,-0.0914368
UID_49_7_6_all-17,0.152075,-0.520635,-0.0896582,0.327198,0.660219,-0.835682,0.727619,0.138538,0.218325
UID_49_7_7_all-18,0.160037,-1.06856,0.0453793,-0.0844198,0.0274727,-0.251336,0.253898,-0.178629,-0.168035
UID_49_7_8_all-15,0.298196,-0.87787,0.197972,-0.244802,-0.17407,-0.119087,0.0850208,-0.226186,0.234752
UID_49_7_9_all-6,0.279876,-0.772938,-0.133014,-0.40709,-0.301339,0.258581,0.00620355,-0.106143,0.0922315
UID_49_8_1_all-8,0.240842,-0.491431,0.145904,0.442748,0.722859,-0.392378,-0.0728107,-0.0912913,0.20774
UID_49_8_2_all-21,0.522582,-0.0632522,-0.137707,-0.661165,-0.404108,0.282479,-0.159477,-0.206345,-0.300141
UID_49_8_3_all-11,0.286162,-0.770238,0.0100815,-0.200235,0.0972384,-0.0364991,0.0922529,-0.0175829,0.0558847
UID_49_8_4_all-11,0.407194,-0.511013,-0.0598733,-0.376677,-0.357054,0.271458,-0.132125,0.0130526,-0.189892
UID_49_8_5_all-11,0.310521,-0.514031,0.0537068,-0.204384,-0.0443819,-0.152922,0.211132,-0.0362826,0.195817
UID_49_9_1_all-16,-2.1765,1.23693,-3.12369,-0.458607,1.11409,-3.91276,-2.21311,0.0183484,-0.106539
UID_49_9_2_all-28,0.554489,-0.154477,0.093629,-0.414817,-0.158562,0.207088,-0.316499,0.219967,0.338444
UID_49_9_3_all-11,-2.13075,1.58999,0.770709,-2.29584,-6.19657,-1.49492,2.52906,2.17368,4.12047
UID_49_9_4_all-32,-1.70732,0.989497,3.39758,0.396483,-1.76593,3.45524,1.62522,-0.353601,1.28007
UID_49_9_5_all-25,0.846424,0.754925,0.0503437,-0.668452,0.185432,0.813096,-0.757788,-0.0779287,0.590883
UID_67_10_1_all-14,0.677233,0.094464,-0.196196,-0.747775,-0.0758732,0.340862,-0.206918,-0.0581671,-0.0447602
UID_67_10_2_all-12,0.860015,0.602535,-0.262276,-0.991074,-0.194897,0.42901,-0.251143,-0.0849378,-0.137426
UID_67_10_3_all-9,0.600422,0.424175,0.272397,-0.126296,-0.504803,0.188394,-1.15011,-0.045686,0.250012
UID_67_10_4_all-8,0.410431,-0.155345,-0.000508523,-0.682414,-0.521484,-0.52359,0.607228,0.250774,0.19875
UID_67_10_5_all-9,0.401811,1.16876,0.216626,0.355349,-0.458394,0.908384,-2.16648,0.321691,-0.0801179
UID_67_10_6_all-7,0.342059,-0.460654,-0.0704164,0.0327613,0.483764,-0.110195,0.189403,-0.124393,0.0597672
UID_67_10_7_all-13,0.534638,0.485334,-0.358202,0.495344,0.98714,-0.127757,0.0376172,0.504239,0.0297514
UID_67_10_8_all-18,0.759521,0.825443,-0.413822,0.155266,0.766784,0.110339,0.273131,0.599182,0.344902
UID_67_11_10_all-7,0.651388,0.741179,-0.294291,-0.265691,0.490812,0.600667,-0.573767,0.291444,0.207184
UID_67_11_1_all-13,0.356421,1.39166,-0.454939,0.938509,0.696845,-1.51768,1.16326,0.559785,0.0675298
UID_67_11_2_all-9,0.381882,-0.346669,-0.215359,-0.00515491,0.287449,-0.0851375,0.0814167,0.240132,-0.17128
UID_67_11_3_all-16,0.699183,1.00146,0.00568055,0.49306,0.236622,1.13433,-0.904336,-0.106962,0.287418
UID_67_11_4_all-8,0.561702,0.49294,-0.0451382,-0.393196,-0.520357,-0.0376561,-0.134117,0.479122,0.191913
UID_67_11_5_all-12,0.422268,-0.55688,0.0768239,-0.422813,-0.236375,0.150311,0.143176,0.0536454,0.126015
UID_67_11_6_all-6,0.480235,-0.0602187,-0.148654,-0.0514996,0.470897,-0.0758842,-0.109325,-0.169507,-0.159999
UID_67_11_7_all-9,0.246387,-0.438769,-0.18838,-0.319055,-0.346815,-0.115405,0.13197,0.298953,-0.316322
UID_67_11_8_all-17,0.628401,0.272823,-0.274646,-0.3198,0.368611,0.0935318,0.364307,0.378367,0.394727
UID_67_11_9_all-12,0.638802,0.805889,-0.491819,0.307299,0.505654,-0.589281,0.806434,0.149312,-0.655715
UID_67_12_1_all-7,0.54029,-0.23495,0.0361183,-0.471117,-0.0121179,0.0932595,-0.182916,-0.227533,-0.0780047
UID_67_12_2_all-14,0.258848,-0.530768,-0.0658152,-0.186563,-0.0876056,0.0183576,-0.153722,-0.0096459,-0.215386
UID_67_12_3_all-14,0.420899,-0.35617,-0.142337,-0.298984,0.176518,-0.14488,0.0777011,-0.144336,-0.106902
UID_67_12_4_all-11,0.330002,1.17166,-0.437077,0.747317,-0.0558704,-1.31634,0.859266,0.31379,-0.467984
UID_67_13_1_all-14,0.551486,0.430456,0.806733,-0.268763,-1.23941,0.196057,-0.841966,-1.51895,0.0436276
UID_67_13_2_all-26,0.662463,0.603916,-0.226274,-0.443528,-0.153857,-0.109601,-0.129218,-0.150968,-0.574466
UID_67_13_3_all-15,0.714243,0.706873,0.0288515,-0.451726,-0.532165,-0.784402,0.400088,-0.176526,-0.469688
UID_67_13_4_all-7,0.540752,-0.362638,0.0210989,-0.652295,-0.180232,0.338822,-0.233138,-0.122795,-0.0456351
UID_67_13_5_all-19,0.741253,0.604887,-0.276385,-0.549314,0.396493,0.0684159,0.0262772,-0.0378158,-0.122714
UID_67_13_6_all-12,0.132411,0.929379,0.779488,0.872822,-0.737292,-0.0513036,-0.726827,-3.2556,-1.81072
UID_67_13_7_all-13,0.685683,0.542159,0.147453,-1.03144,-0.735057,1.11876,-0.661939,0.231099,1.023
UID_67_13_8_all-13,0.543051,0.344419,0.305519,0.0649961,-0.50878,-0.254741,-0.516047,-0.0714866,0.167072
UID_67_13_9_all-18,0.555349,0.416453,-0.57339,0.409636,0.684057,-0.219035,0.473544,0.766439,-0.286805
UID_67_14_10_all-11,0.425695,-0.132645,-0.161147,-0.452866,-0.214696,-0.449838,0.548829,-0.172085,-0.689834
UID_67_14_11_all-22,0.599993,0.0572031,0.218493,-0.210456,-0.303453,0.731226,0.000727117,-0.902615,-0.381246
UID_67_14_1_all-26,0.539626,-0.0475469,-0.200294,-0.277045,0.204328,0.198447,0.0213834,-0.0708696,0.128833
UID_67_14_2_all-14,0.60746,0.188994,-0.180302,-0.300914,0.232157,0.188591,0.0342672,0.140955,0.204275
UID_67_14_3_all-31,0.593693,0.220214,0.454515,0.0977388,-0.688262,-0.444655,-0.368855,0.102059,0.41168
UID_67_14_4_all-15,0.580127,-0.294828,0.0890553,-0.67382,-0.259232,0.020985,-0.043185,-0.121717,-0.0516654
UID_67_14_5_all-16,0.662219,0.042931,0.0378321,-0.747395,-0.529692,0.259576,-0.507352,0.078463,-0.0798839
UID_67_14_6_all-20,0.147179,-0.925786,-0.0281306,-0.147221,-0.00636789,0.53133,-0.124011,-0.144032,0.153895
UID_67_14_7_all-14,0.547922,0.882914,0.915181,-0.0395414,-0.240683,-2.28823,1.1679,-0.757859,-0.126216
UID_67_14_8_all-13,0.126285,0.0843022,1.04649,1.08439,-1.24464,-1.90473,1.01331,0.605516,0.952673
UID_67_14_9_all-14,0.693944,0.0637816,-0.0624007,-0.706836,0.0134961,0.0892707,-0.0924312,-0.278829,-0.00720814
UID_67_15_10_all-15,0.479877,-0.473771,0.0166748,-0.681547,-0.305338,0.23895,0.137738,-0.277827,0.0978278
UID_67_15_1_all-10,0.51846,-0.0535458,-0.13691,-0.502749,-0.346303,0.351737,-0.444807,0.869686,0.0330918
UID_67_15_2_all-12,0.771611,0.474425,-0.127836,-0.701654,-0.260735,0.393891,-0.508088,0.397442,0.0368007
UID_67_15_3_all-14,0.453252,-0.280608,-0.128658,-0.505887,-0.0943345,0.262156,-0.0281501,0.0908595,0.0407546
UID_67_15_4_all-13,0.684653,0.109213,0.0356449,-0.572176,-0.190557,0.0471286,0.0823116,-0.579327,-0.31615
UID_67_15_5_all-14,0.633766,0.253748,-0.221018,-0.0332992,0.719512,0.145544,0.275041,-0.0955437,0.142364
UID_67_15_6_all-17,0.745337,0.474396,-0.245506,-0.390487,0.0069897,0.593162,-0.0691218,0.184425,-0.059812
UID_67_15_7_all-12,0.662238,-0.04251,0.104021,-0.793269,-0.54199,0.200256,-0.394373,-0.30057,-0.383967
UID_67_15_8_all-21,0.54586,0.620891,-0.392588,0.184709,0.261988,0.640103,-0.156946,1.09674,-0.0856195
UID_67_15_9_all-12,0.46761,-0.514225,0.0399031,-0.575714,-0.173585,0.20499,0.0693519,-0.279476,-0.0145757
UID_67_16_1_all-8,0.579336,-0.252255,-0.0605771,-0.679651,-0.327983,0.177661,-0.0882698,-0.166887,-0.363788
UID_67_16_2_all-11,0.485403,-0.327442,0.0405681,-0.451003,0.0900918,0.290051,-0.303113,-0.360211,0.106818
UID_67_16_3_all-11,0.513962,0.0957692,-0.130084,-0.354464,-0.238266,-0.461736,0.565185,0.148502,-0.362132
UID_67_16_4_all-6,0.318139,-0.79741,0.063417,-0.567297,-0.55482,0.263313,0.0717251,0.212787,0.205516
UID_67_16_5_all-21,0.758984,0.536015,-0.471556,-0.671996,0.0887927,0.459561,-0.138622,0.22122,0.0161234
UID_67_16_6_all-4,0.395334,-0.250022,-0.243224,-0.121626,0.645471,0.0232482,0.0669238,0.000568605,-0.135094
UID_67_16_7_all-14,0.466269,0.962758,-0.414319,0.0950248,0.333133,-0.811327,0.408151,0.375961,-0.410291
UID_67_16_8_all-8,0.50094,-0.0596269,-0.123183,-0.485965,-0.317264,0.308501,-0.399567,0.851449,-0.0294867
UID_67_17_1_all-15,-0.0119788,0.632236,1.27638,-0.377456,-1.08691,-3.44008,2.58892,0.736184,1.08595
UID_67_17_2_all-11,0.506237,0.62825,0.271735,0.653592,-0.66183,-1.30391,1.18257,0.445233,0.177998
UID_67_17_3_all-5,0.603289,0.69909,0.0679016,0.505298,0.0775056,0.100637,-0.286752,0.54136,-0.174795
UID_67_17_4_all-22,0.589557,0.0705497,-0.0968828,-0.403833,-0.0283695,0.189587,-0.344369,0.234468,0.0762887
UID_67_17_5_all-17,0.481879,0.692526,0.236259,0.414748,0.985761,-0.567393,1.20818,0.828029,0.114609
UID_67_18_1_all-4,0.590689,0.0687442,-0.189508,-0.820235,-0.356565,0.19125,-0.145377,-0.157902,-0.207708
UID_67_18_2_all-17,0.541471,1.69523,0.564011,1.14508,-1.00486,0.0391832,-1.50181,0.113607,0.870955
UID_67_18_3_all-11,0.392649,-0.513363,0.0576988,-0.532,-0.239917,0.0250995,-0.0582457,0.145304,0.0931056
UID_67_18_4_all-7,-2.97003,1.76042,3.58889,1.64724,-1.11398,0.186754,0.799182,2.25495,0.385602
UID_67_18_5_all-11,0.603746,-0.0110902,-0.0452943,-0.70521,-0.715403,-0.154251,-0.490931,0.286929,-0.577547
UID_67_19_10_all-15,-3.06632,1.33409,-0.682341,-2.66646,-0.80508,1.19396,0.716374,1.10918,-0.320896
UID_67_19_11_all-7,0.76345,0.18202,-0.131368,-0.916808,-0.400857,0.282704,-0.0885669,-0.339382,-0.277649
UID_67_19_12_all-11,0.508448,-0.344547,0.125558,-0.657474,-0.649502,0.122371,0.231711,0.361513,0.381033
UID_67_19_13_all-10,0.688512,0.370811,-0.14869,-0.314327,-0.0533587,0.68776,-0.277134,0.408588,0.111373
UID_67_19_14_all-10,0.575437,0.0941804,-0.263262,-0.443023,0.167542,0.0425065,0.0971358,-0.00716493,-0.355818
UID_67_19_15_all-12,0.58521,-0.00117813,0.254959,-0.556798,-0.525948,-0.719997,0.540648,-0.570521,-0.330155
UID_67_19_1_all-11,0.24336,0.763893,0.582029,0.167565,-1.04115,-2.57157,1.32351,0.902858,0.408601
UID_67_19_2_all-10,0.208143,1.34539,0.545991,1.80932,-0.445393,1.04603,0.287291,-1.25511,-2.50205
UID_67_19_3_all-21,0.532807,0.41919,-0.175677,0.0368863,-0.364349,-0.287224,-0.41935,0.863626,-0.384665
UID_67_19_4_all-22,0.821783,0.281093,0.0110294,-0.870053,-0.302984,0.151607,-0.24916,-0.371584,-0.337588
UID_67_19_5_all-5,0.638832,0.620264,-0.503697,-0.3816,0.428602,-0.0252679,0.18411,-0.59696,-0.711543
UID_67_19_6_all-11,0.675809,0.17826,0.0919842,-0.794362,-0.515522,0.12824,-0.157014,-0.796376,-0.168899
UID_67_19_7_all-4,0.700692,0.0304867,-0.0961376,-0.681052,-0.267745,0.0742783,0.209347,0.201351,0.35803
UID_67_19_8_all-18,0.0410283,2.06038,-0.0384541,2.71392,-0.896464,0.509907,-0.397101,0.121913,-0.959718
UID_67_19_9_all-13,0.59145,0.0318711,-0.129974,-0.453989,-0.120966,0.142495,-0.116776,0.355441,0.0305135
UID_67_1_1_all-14,0.707426,1.13813,0.198946,-0.062135,-0.250911,-1.39083,1.27292,0.224266,0.475199
UID_67_1_2_all-14,0.489443,1.56345,0.968362,1.92585,0.797165,0.850998,-0.108232,0.35109,1.9862
UID_67_1_3_all-17,0.708152,0.980781,-0.217884,-0.430372,-0.0169398,-0.0987492,0.160605,0.763524,0.569962
UID_67_1_4_all-6,0.249376,-0.405301,-0.272792,0.32484,0.850818,-0.416541,0.218802,-0.0404687,-0.285295
UID_67_1_5_all-8,0.14085,-0.137022,-0.31773,0.975318,1.34964,0.681235,0.33696,-0.217743,-0.314146
UID_67_1_6_all-15,0.56102,1.47413,-0.799418,1.04363,1.8343,-0.314178,0.393549,1.73752,1.00622
UID_67_1_7_all-12,0.308649,-0.4392,-0.211095,0.0366525,0.543716,-0.254786,0.428003,-0.192712,-0.21143
UID_67_1_8_all-9,0.666149,0.178054,0.00915555,-0.398457,0.185498,-0.0666364,0.0193958,-0.284984,0.0572474
UID_67_20_10_all-12,0.577377,0.893378,-0.281908,-0.171702,-0.446629,-0.317961,0.807125,-0.109277,-1.04329
UID_67_20_11_all-15,0.873165,0.841469,-0.107195,-0.658989,-0.0546673,0.419019,-0.692818,-0.019725,-0.170693
UID_67_20_12_all-15,-2.53649,1.16269,-0.680013,-2.22409,-0.0844427,-0.123855,-2.13823,-1.05608,-3.76054
UID_67_20_13_all-15,0.340592,0.815052,0.554515,0.207876,-1.09074,-0.304931,-0.566294,-0.586921,0.819613
UID_67_20_14_all-13,0.757962,0.530024,0.0675567,-0.806827,-1.19991,0.0251881,-0.103908,0.694969,0.21254
UID_67_20_15_all-14,0.775411,0.53153,-0.167568,-0.497686,-0.0792252,0.330861,0.137988,0.266002,0.68153
UID_67_20_1_all-16,0.716866,0.442993,-0.191785,-0.352092,-0.000468251,0.676042,-0.279289,0.510163,0.190852
UID_67_20_2_all-13,0.562194,-0.0313914,0.243157,-0.498155,-0.451387,-0.818154,0.676596,-0.537625,-0.227553
UID_67_20_3_all-24,0.644559,0.225287,-0.129776,-0.4246,0.347612,0.112778,0.192751,-0.344072,0.30454
UID_67_20_4_all-19,-0.204559,1.34792,1.12288,0.194316,-1.40582,-2.726,3.28982,1.99475,2.36249
UID_67_20_5_all-12,0.570045,0.0442612,-0.0315138,-0.446432,-0.0767071,-0.214041,0.404218,0.0111875,0.203467
UID_67_20_6_all-15,0.715379,0.403131,-0.235667,-0.540216,-0.0101952,-0.0278188,0.144077,-0.0152621,-0.112993
UID_67_20_7_all-15,0.385673,-0.622768,0.0630146,-0.488057,-0.0992893,0.503968,-0.151858,-0.42817,-0.115772
UID_67_20_8_all-17,0.698332,0.540021,-0.0922125,0.0981578,0.647484,0.00285425,-0.0541934,0.0703865,0.649492
UID_67_20_9_all-14,0.874498,0.521787,0.0238863,-0.824861,-0.269965,0.477134,-0.671851,-0.293822,0.013924
UID_67_21_10_all-22,0.68792,0.315684,-0.3345,-0.441077,0.179445,0.24733,-0.0749986,0.153472,0.0283852
UID_67_21_11_all-13,0.622959,0.638597,0.551842,-0.471731,-2.01132,-1.67727,0.559579,0.807778,-0.889894
UID_67_21_12_all-13,0.871098,0.613732,-0.24905,-0.38099,0.272312,-0.0420101,0.111721,0.296668,-0.219158
UID_67_21_1_all-15,0.918713,0.763712,-0.253967,-0.427194,0.0998772,0.270237,0.288184,0.343436,0.124885
UID_67_21_2_all-12,0.787156,0.531809,-0.302214,-0.576371,0.0238148,0.328263,-0.439442,-0.330463,0.49172
UID_67_21_3_all-13,0.455826,-0.416912,-0.026617,-0.558246,-0.225119,0.184958,-0.0295383,-0.125311,-0.00968234
UID_67_21_4_all-25,0.737925,0.223453,0.032084,-0.90938,-0.145023,0.606219,-0.613061,-0.659068,-0.0988876
UID_67_21_5_all-15,0.834662,1.03234,-0.427671,-0.611697,0.450816,1.01086,0.55409,-0.787145,-0.14926
UID_67_21_6_all-10,0.597673,0.787051,-0.37935,-0.252326,0.254075,0.0820373,-0.0353453,-1.46111,-1.46326
UID_67_21_7_all-14,0.668462,-0.0602699,0.0414807,-0.857841,-0.457992,0.39638,-0.248506,-0.0121952,-0.100908
UID_67_21_8_all-18,0.607587,1.08951,0.129531,-0.111895,0.204517,0.610332,-1.17679,1.68479,1.28943
UID_67_21_9_all-14,0.0913698,0.901457,0.448817,2.18855,-0.642821,0.00801656,-1.25525,0.630432,0.299452
UID_67_22_10_all-4,0.446493,0.0496832,-0.195516,0.0735839,-0.322432,0.369198,-0.358741,0.75586,-0.175759
UID_67_22_11_all-15,0.287522,-0.469872,0.0281538,-0.423912,-0.536259,-0.298956,-0.380187,0.649886,-0.467512
UID_67_22_12_all-11,0.603061,0.264177,-0.0624303,-0.331444,-0.219888,0.250917,-0.687144,-4.47194e-05,-0.373827
UID_67_22_1_all-10,0.694471,0.129669,-0.0670933,-0.726794,-0.111806,-0.121762,0.0293049,0.574607,0.232185
UID_67_22_2_all-24,0.974614,0.642052,-0.116827,-1.03671,-0.311166,0.298874,0.095165,0.00953785,0.228357
UID_67_22_3_all-19,0.645486,0.115223,-0.118418,-0.522248,-0.167623,0.215003,0.195795,0.254987,0.101003
UID_67_22_4_all-7,-2.45247,-0.968645,2.82192,-2.35372,-0.342655,5.77824,3.53848,-0.632066,-3.61796
UID_67_22_5_all-10,0.423809,0.37788,1.38012,0.513708,0.0477749,-2.7649,-0.281532,-0.275681,-0.153802
UID_67_22_6_all-16,0.70237,1.02543,-0.436267,-0.616925,0.385295,0.289281,0.551602,-0.0981542,-0.233203
UID_67_22_7_all-12,0.416973,-0.646057,0.127339,-0.56241,-0.114987,0.280312,-0.112432,-0.151437,0.151092
UID_67_22_8_all-13,0.504895,-0.350017,-0.00173845,-0.483427,-0.197114,0.307752,0.0723527,0.0585133,0.100367
UID_67_22_9_all-9,0.634436,1.29378,0.130849,0.202745,-0.106354,-1.67965,0.674949,-1.30808,-0.550577
UID_67_23_1_all-14,0.538019,-0.104911,0.0251792,-0.431992,-0.548414,0.0433431,-0.0461161,0.489634,0.0657099
UID_67_23_2_all-16,0.805502,0.344098,-0.095164,-0.586713,0.136335,0.337078,0.177013,-0.128416,0.282395
UID_67_23_3_all-16,0.606699,-0.0800601,0.23855,-0.586833,-0.135504,0.866138,-0.845461,-0.7895,-0.226419
UID_67_23_4_all-12,-0.40789,2.34951,0.365333,1.2928,-0.0885089,-4.62421,2.31802,0.814087,0.363485
UID_67_23_5_all-22,0.533478,1.13334,0.258173,0.959498,-0.403522,-0.826842,-0.397641,0.570917,0.0746711
UID_67_23_6_all-13,0.455256,-0.28274,0.0326003,-0.131017,0.243946,0.339757,-0.0976278,-0.18601,0.225645
UID_67_23_7_all-15,0.311945,2.34717,0.909843,1.74431,0.361024,0.208117,-1.11627,0.60859,3.25503
UID_67_23_8_all-17,0.786979,0.61596,0.228317,-0.296832,-0.611808,-0.678303,0.371912,0.162161,0.0210085
UID_67_23_9_all-19,0.898043,0.420599,-0.0322374,-0.815675,-0.0787824,0.233736,-0.0703936,-0.065011,0.165229
UID_67_24_1_all-11,0.602958,0.173431,0.0905087,0.184944,0.102064,-0.449463,0.194515,-0.289311,0.0460621
UID_67_24_2_all-9,0.765561,0.494901,0.208644,-0.553859,-0.121464,-0.710734,0.530426,-0.533027,-0.364758
UID_67_24_3_all-10,0.583156,1.40286,-0.412625,0.0368446,-0.032145,-1.58476,1.33915,0.80321,-0.447056
UID_67_24_4_all-17,0.862606,0.409991,-0.112283,-0.953619,-0.485623,0.452928,-0.169118,0.242562,0.187545
UID_67_24_5_all-20,0.710767,0.77283,-0.459464,-0.227987,0.715714,-0.35952,0.751738,0.0934435,0.157651
UID_67_24_6_all-4,0.661921,0.00888698,-0.098851,-0.739596,-0.329126,0.586556,-0.631885,0.146024,-0.715993
UID_67_25_10_all-12,0.496535,0.0481953,-0.270223,-0.548677,-0.142282,0.0582423,-0.00509499,0.136566,-0.339627
UID_67_25_11_all-17,0.602525,-0.161935,-0.231207,-0.666034,-0.181289,0.570962,-0.0123155,0.0227413,-0.148966
UID_67_25_12_all-7,-0.261821,1.40045,2.19459,0.537499,-3.90947,-3.2437,0.501502,-1.15867,0.0168539
